39438,0,1088451,0,54516,124529,40835,53415,21466,35939,16994,17343,15419,14236,145078,156077,18641,21611,39165,27346,39020,57890,128422,124779,126755,184105,172528,200130,240628,425128,482040,826462,1111424,4328529,56762730,476023,0,0,0,0
41075,0,1098358,0,3486,14941,13840,9374,7724,9203,12426,25384,12779,13434,284869,286125,20391,22179,43282,27957,40342,54988,115632,140400,125556,178681,190746,227263,236348,438479,520963,859886,1123371,4366406,56554350,496854,0,0,0,0
46437,0,1113148,0,66591,107431,27959,44414,19064,31713,17684,19947,12177,14303,165817,181841,21954,23150,45824,29248,43959,55299,111981,147650,126488,180302,197723,239953,241082,450990,546710,912371,1158030,4395701,56255053,565098,0,0,0,0
37322,0,1141006,0,36832,79720,40255,54142,27590,52790,36895,28623,14810,18121,170405,189170,27834,26697,51723,34457,51060,62922,112035,155514,131482,187697,213112,252843,252552,476107,569862,944289,1178327,4392488,55982052,586358,0,0,0,0
31116,0,1187959,0,52496,108874,32258,50688,21394,34742,17439,19928,11377,14644,168072,184343,23191,23809,47190,30311,45331,55416,106833,151404,124556,179489,204873,243918,243256,455666,567920,963049,1181736,4374686,56032021,627107,0,0,0,0
29673,0,1278483,0,19,583,4960,9183,7311,12060,15574,26219,18099,19399,283854,291646,26955,25437,49548,34869,46710,65006,135934,150199,146824,195762,233595,237500,268293,443811,531107,931377,1273705,4332343,55854546,636508,0,0,0,0
30300,0,1292341,0,2536,33606,42289,34494,29260,34358,38855,33966,22469,24662,276952,304627,37698,30721,61699,40742,56278,72114,126154,175911,152062,197073,246738,266343,282218,467021,573244,1015606,1290421,4341213,55277326,705795,0,0,0,0
204187,0,1304142,0,5843,27595,36496,36315,27897,34293,40679,30182,19717,25862,249834,259735,34672,30795,57755,39863,53715,64446,118574,165059,138748,190932,222314,245748,270734,456398,555646,1038021,1264880,4354432,55277160,734423,0,0,0,0
34954,0,1336063,0,25,927,8551,13842,15987,18090,27750,35558,19468,25720,269456,285047,40914,32040,64984,41891,61388,66371,122750,180229,147980,198708,240287,260042,277205,475679,595090,1065614,1330972,4362759,55204976,755775,0,0,0,0
34018,0,1387306,0,23,488,5922,8824,9664,12089,17944,28803,15118,21145,276646,311311,35769,28418,58409,40145,58431,64275,117462,182986,157365,194674,254485,280824,278531,491154,619013,1122910,1369187,4374139,54926962,832652,0,0,0,0
36686,0,1495392,0,5933,37883,53943,49941,43250,50827,60888,40388,31556,35893,134174,146229,42478,37214,63527,46296,60972,79476,137443,150161,135253,202554,193663,205731,318465,438446,516407,1105525,1397156,4359425,54993533,910384,0,0,0,0
41958,0,1509425,0,17,553,5489,9178,8870,12862,17133,21248,16585,19789,179682,201619,30802,28835,55364,39733,53750,69427,122482,168862,142662,193956,227012,263293,305896,462583,609432,1143154,1492944,4412623,54812258,937616,0,0,0,0
48273,0,1524304,0,21,481,5523,8811,9117,12621,17218,21666,16071,21159,183272,201122,33829,30722,57439,41420,59085,70455,120123,176083,144177,199166,240826,268880,310910,482710,621208,1186337,1501829,4400110,54627722,974402,0,0,0,0
53084,0,1553330,0,10,448,4734,7801,8407,11067,15480,20113,14486,18666,188022,205631,32594,29434,57142,40034,57422,67700,116622,178886,145157,195276,241761,280540,307817,482626,644516,1230009,1559716,4432928,54356916,1058717,0,0,0,0
68922,0,1599668,0,14,351,4337,7016,7931,10217,14626,20750,13236,18020,189164,204721,31537,28501,56418,39061,57272,65714,112990,177965,144749,190394,243472,284177,307613,485053,654492,1275717,1601069,4464773,54078985,1158167,0,0,0,0
71890,0,1701886,0,34,701,6926,11717,9709,16465,19751,20565,20687,23895,108794,123854,32194,32080,54367,43290,57084,76362,128227,149688,131474,197940,195589,210622,344434,448393,529797,1282567,1590867,4513598,54164547,1297098,0,0,0,0
76693,0,1719385,0,30,685,7080,10821,10930,15994,20541,20661,18954,23365,114120,133469,35733,33577,58657,45934,61891,75761,119715,165542,139311,197428,218044,246481,349386,483909,590060,1395452,1672901,4656598,53443838,1454146,0,0,0,0
79070,0,1744162,0,26,516,5813,9074,9671,13536,17614,19234,16510,21260,116442,137322,34963,32098,58285,43976,62289,72182,114312,168679,138772,195635,224038,256884,345802,485848,611637,1422196,1688131,4640263,53390433,1440419,0,0,0,0
80373,0,1782955,0,20,585,7555,11518,11283,16195,19816,19835,16977,22102,119462,140272,37234,33116,61155,45417,66381,73810,112982,173539,143877,195739,235595,266515,352857,502902,629562,1492875,1745156,4703807,52929882,1565743,0,0,0,0
75517,0,1852164,0,16,399,5503,8413,9404,12452,16846,18886,15469,21017,122195,138750,36536,33004,59837,45227,66285,72757,111392,172595,145886,193202,238444,269391,354789,510468,642903,1573267,1797627,4788333,52512591,1695527,0,0,0,0
79876,0,1968177,0,75,1306,11379,16054,14990,22773,27683,25155,24549,29914,103022,118264,40233,38878,62202,52526,69117,86004,134250,163183,143790,211414,212362,229942,397434,485278,579076,1570034,1822967,4846873,52153165,1875147,0,0,0,0
77402,0,1993737,0,170,1881,11447,14772,15461,20939,26809,24161,21750,28097,110430,130010,42065,38496,65156,52930,72111,82639,126747,176940,149919,209997,232790,264188,395447,516163,635660,1653043,1901268,4932957,51660016,1931494,0,0,0,0
78765,0,2027542,0,384,2991,13210,16637,17119,22471,29090,24674,21872,29222,113261,134528,45369,40931,67994,55853,77619,85581,124520,186302,157794,212664,248887,283451,403925,544593,675104,1762540,1992005,5053597,50929313,2137284,0,0,0,0
83619,0,2075185,0,207,1943,11575,14930,16321,20741,27343,24062,21217,28622,116832,136916,46411,41503,69181,56809,80637,85446,122298,189082,162011,213794,258194,293956,412665,564447,694053,1853358,2074124,5174039,50311852,2333719,0,0,0,0
67712,0,2161908,0,142,1475,10434,13538,14993,19104,25744,24591,20670,28007,120243,139372,47377,40984,69491,56985,82563,85712,121625,190418,167088,210503,264264,300616,417944,585688,711688,1961291,2166285,5315263,49592397,2580977,0,0,0,0
66051,0,2314075,0,90,1559,14666,20006,18745,29429,34175,30319,29350,37510,104169,123860,50910,48627,73331,66498,88200,100591,145713,190960,166969,239366,245902,271285,477807,569744,683705,2034709,2309639,5534067,48513180,2981885,0,0,0,0
62933,0,2351031,0,68,1245,11703,16220,17091,24750,31367,28547,26956,36372,115421,140930,56068,49863,77620,70181,94588,101774,143762,206497,181533,242529,272364,313440,486770,619582,737897,2157891,2388726,5629661,47836190,3085522,0,0,0,0
57207,0,2395663,0,67,823,9855,14113,14946,21166,27279,26599,24242,33062,121828,148035,55849,48247,78318,68368,97116,101333,137075,211643,190191,239547,293402,333016,490321,657163,777965,2245424,2508397,5763837,47193126,3231869,0,0,0,0
68319,0,2448030,0,106,1566,14044,19885,19718,28013,33447,27547,26855,36698,125082,150123,59962,51176,82930,73464,104444,107387,136634,218668,198527,244878,310962,351594,506062,703018,811828,2337009,2633140,5958447,46290273,3437256,0,0,0,0
73785,0,2542621,0,6657,85837,116970,66367,78502,73972,71828,39005,37532,35739,131077,152991,63180,53132,83846,70028,101547,104866,130289,214992,193571,231744,305153,345983,493480,695413,800803,2406320,2657603,6065935,45412823,3673501,0,0,0,0
63111,0,2707571,0,23428,67032,67255,58827,47067,64652,64690,38469,36115,47529,110944,126217,61948,59763,84823,79246,103594,116297,155955,213726,189919,262852,275080,316137,547414,664006,782823,2417313,2739838,6286549,44741162,3995740,0,0,0,0
65665,0,2742055,0,160,2278,16180,22065,23045,31699,42814,37327,34841,48753,142672,187113,83935,59052,91034,86823,120556,122223,158607,244891,217151,270010,326804,366443,557152,751851,857506,2537514,2909608,6431804,43950639,4076822,0,0,0,0
67539,0,2789274,0,14363,35824,43483,41572,38623,51623,55926,37314,31156,44266,124490,150923,68605,59430,89214,80888,115642,117774,149365,232920,217240,263778,334497,381867,557963,781162,887125,2618974,2998097,6649504,43256498,4230173,0,0,0,0
72177,0,2854890,0,6961,60362,75327,49645,41561,55498,57215,33211,32622,42412,159854,196845,77740,56609,90388,85161,122374,118276,150748,247776,229127,262209,347912,391091,557131,798832,889410,2692193,3019969,6810427,42442210,4488929,0,0,0,0
67921,0,2968992,0,50,889,10167,14305,15723,21725,28641,27491,25885,36624,169734,204372,73412,54218,87673,82811,120547,116316,150692,249766,232548,262474,360403,402461,561442,822112,922130,2747636,3160539,6975177,41987672,4654544,0,0,0,0
73013,0,3169689,0,81,1565,14173,19570,19792,30375,35922,30737,31879,41590,103659,122501,63082,60854,85085,85504,112836,123567,160280,231078,210727,285236,305578,357270,605014,770913,894126,2791615,3136278,7240008,41339048,5064447,0,0,0,0
81665,0,3217851,0,78,1388,13544,18016,19617,28357,36171,30010,31260,42725,106711,133954,71909,63051,92360,92322,125633,132225,161666,247243,236034,293306,351550,407564,632859,881709,962467,2929967,3308956,7556259,40123565,5185100,0,0,0,0
86599,0,3275953,0,93,1456,13744,18752,20320,28480,37131,30141,31227,42570,107993,138437,75272,63150,95526,94303,130888,136002,160750,251944,247150,295853,377951,428116,645622,948467,1007635,3025607,3473101,7839509,39106527,5380823,0,0,0,0
88318,0,3378899,0,83,1360,13851,18858,20605,28171,36672,30008,31811,42946,111062,144698,78427,64701,98947,97726,137166,140035,162248,256050,257693,299723,398387,448171,661865,1010662,1052722,3165977,3646144,8231042,37771888,5690176,0,0,0,0
93771,0,3603948,0,1897,26424,50236,38498,47034,50521,58210,37921,40274,47393,117002,143582,89097,71777,107293,103966,145302,150892,167377,256966,267149,300995,407237,451755,676042,1050169,1062795,3242164,3733267,8421654,36588955,5965529,0,0,0,0
94379,0,3920057,0,209,3138,21265,27600,28378,41388,49365,36569,39931,51646,93529,107562,75929,75840,100850,110403,135711,152259,175967,255896,246769,334189,333949,415093,719762,978563,1040117,3309215,3639260,8904297,35483091,6614916,0,0,0,0
87142,0,3992978,0,196,2676,18807,24646,26041,36862,47127,35209,38128,51130,97735,123896,84594,75810,107111,113161,147088,160177,179046,265999,273340,336329,389789,465126,741948,1123356,1094601,3432411,3866104,9192495,34420314,6565720,0,0,0,0
93348,0,4072709,0,94,1771,16481,22194,24048,33242,43331,32726,36730,48795,96308,127172,86071,74059,107964,113956,151896,163558,176342,268515,284612,335528,421004,488036,753743,1197071,1148806,3532821,4045039,9526742,33344554,6747826,0,0,0,0
75107,0,4213799,0,242,5720,20847,25393,28331,36408,47314,36218,38195,49293,103178,131453,91271,74736,111248,115508,157075,168923,176275,271501,291835,335481,442674,502458,765337,1259511,1175912,3610041,4196450,9788144,32298265,6972949,0,0,0,0
75466,0,4405459,0,132,2056,16201,21352,22917,31473,41426,31720,35691,47866,99905,132407,90121,74017,110066,115591,156498,169250,176680,266947,293738,336933,453723,506979,770448,1322902,1209429,3674020,4346484,10146807,31229837,7202551,0,0,0,0
84595,0,4696677,0,2579,9716,26771,33197,33994,48459,56355,39686,44134,55562,91558,108807,85076,83959,108408,126046,150506,172944,187496,281932,273696,375523,367714,476642,812466,1181884,1212052,3716349,4179317,10396607,30485713,7610672,0,0,0,0
84811,0,4781150,0,237,3055,21355,28230,29742,41878,53672,39068,42592,57051,96925,125981,95263,85365,117154,131381,163828,188650,191053,291174,305257,381398,435498,533096,835569,1357355,1279938,3797694,4447070,10712736,29305084,7556782,0,0,0,0
74472,0,4893501,0,159,2550,19571,26784,28513,39256,51726,38322,42374,56495,97395,131551,99560,85790,120811,133633,172619,195513,193564,295051,320654,384535,476047,558246,856683,1477319,1333916,3889820,4639419,11193474,27973811,7713958,0,0,0,0
72272,0,5051044,0,2115,8678,25205,32272,32690,45107,57313,39319,45061,58532,97965,132298,105552,88462,126577,137729,180442,207246,197260,297439,332298,396255,503420,581990,875484,1590329,1398009,3965497,4869313,11601091,26540212,7922616,0,0,0,0
56464,0,5315609,0,115,2102,18300,24975,26825,36663,49134,36874,42627,55684,100777,132415,107826,87570,126492,137292,180201,207507,198933,293693,335290,393650,517653,585345,884103,1658336,1434656,4024303,5026762,11915013,25516094,8087809,0,0,0,0
50117,0,5728035,0,341,3991,27398,34050,37289,51772,62493,44736,51359,65329,102505,124754,102935,101446,127857,156471,178625,217263,218199,332158,328933,462624,436067,590526,950840,1525777,1537529,4081541,4883923,12267851,24279415,8452943,0,0,0,0
68183,0,5825616,0,4890,21170,42130,46095,43136,61414,73959,46710,53196,69621,101929,130535,116275,104203,139239,162435,194632,243795,220994,339835,361854,472928,514543,648756,984426,1734239,1590925,4143427,5159260,12360858,23438695,8097189,0,0,0,0
53960,0,5987753,0,893,14186,39472,43959,42711,58066,72351,46217,53918,69435,106755,140171,125684,104400,146060,163496,205143,253034,224258,338990,379646,471335,562100,670906,1005903,1874599,1632048,4219033,5353566,12840844,22086876,8229324,0,0,0,0
48313,0,6193107,0,1862,11573,35624,44356,42133,58794,74378,47530,55580,72790,107925,141892,134783,108045,154639,170501,219206,274595,233257,345199,395589,495906,605629,702802,1039637,2039568,1723296,4244030,5644907,13169620,20728836,8251190,0,0,0,0
57229,0,6484141,0,159,3240,22973,30772,32426,44686,59696,41854,50491,67248,106383,140858,131101,104879,151121,167273,214675,269530,236503,338631,396634,493548,618952,702690,1048357,2114657,1775139,4286458,5830225,13398327,19912505,8283731,0,0,0,0
49389,0,6964977,0,3526,16142,46955,53171,55695,72878,87659,54871,63311,81729,114918,132988,127129,122376,152841,189021,209016,271227,248866,387750,381003,562351,502587,717871,1090055,1883977,1883727,4329600,5559312,13675168,18896113,8628893,0,0,0,0
55750,0,7084895,0,1910,8733,33758,45547,45540,62562,81946,54436,61518,84025,114971,141734,140233,125066,165629,193050,227577,301780,260363,386907,423407,576295,600297,770483,1134035,2155659,1936894,4386519,5862352,13860803,17935655,8296763,0,0,0,0
54436,0,7256242,0,6831,29107,52935,55548,52642,68956,88028,52828,60819,82603,110970,145749,148237,121707,168126,193938,235900,316296,260365,383799,435982,580667,651778,791252,1161636,2311302,1998590,4402453,6074434,14075590,17027419,8159927,0,0,0,0
48229,0,7507168,0,345,4797,31643,42490,44258,59081,82370,55716,62644,85796,117634,151038,157725,127530,179061,197748,246721,330580,273962,382886,450374,596460,687771,809549,1185670,2438708,2071207,4407176,6295759,14243912,16221627,8019457,0,0,0,0
58184,0,7876984,0,2132,7409,27391,38344,37885,52009,71134,48653,59799,79372,112354,147946,157725,123884,177106,195562,250066,336231,274682,379632,454233,602996,712095,816057,1207289,2535309,2148187,4409575,6525188,14273001,15537409,7881269,0,0,0,0
53551,0,8462176,0,439,6166,36963,48758,48549,68030,81386,52814,67127,84430,116057,134110,133247,133581,163873,213795,226501,320319,270633,434635,425946,661669,559786,838753,1228625,2176449,2256949,4468140,6092425,14362224,15163067,8225919,0,0,0,0
57037,0,8621256,0,1494,7760,33744,48397,45754,64637,82944,53613,63980,88221,112745,140743,149894,134941,179102,213328,246396,357168,283065,428944,466938,674412,666098,885626,1274842,2489321,2298992,4492736,6405836,14534785,14185074,7827269,0,0,0,0
59059,0,8841642,0,350,5246,32071,45699,43728,62193,83705,55233,64071,86987,111480,143490,159036,132663,184231,214516,256912,374770,286934,424292,482062,680819,729401,904490,1313640,2660396,2361201,4523312,6603234,14566894,13555688,7567647,0,0,0,0
59362,0,9179585,0,1213,7280,33056,45283,44786,62782,83925,54269,65057,87950,111251,145212,167254,136620,193038,215889,266985,389250,293996,419257,491462,688475,764159,918579,1332335,2780973,2432876,4504033,6799672,14575068,12895249,7370911,0,0,0,0
59398,0,9706014,0,1799,7696,30616,42017,41777,56941,77226,51633,63010,84166,108854,140866,165658,135218,191989,210960,265545,389526,296424,409375,487255,687398,776277,912080,1336013,2852007,2503232,4481265,6962629,14556691,12308137,7217400,0,0,0,0
54631,0,10520375,0,465,6645,39743,50511,52693,71985,87167,55622,72223,90880,121920,139887,147177,147804,179992,240044,246957,369078,296988,486531,470754,760245,615292,954864,1362757,2430856,2646660,4553923,6422184,14706249,11735286,7478704,0,0,0,0
55087,0,10751733,0,353,6517,38404,54912,51496,72070,95517,60598,72317,100638,123525,149202,174057,154335,202310,244653,276755,431628,314908,487533,526062,795187,746548,1026802,1434858,2800519,2701671,4548244,6762196,14527828,10897647,6930982,0,0,0,0
48328,0,11050934,0,540,7835,40497,56505,53782,73840,100076,62975,73922,102344,121191,153133,188082,156582,216031,247105,293422,462348,325875,484339,545116,807428,817725,1051305,1483313,3001751,2777618,4520989,6989021,14467279,10227387,6608474,0,0,0,0
62394,0,11453916,0,422,9673,44021,58010,57197,76783,103482,65005,77950,102250,124854,154510,199875,160335,223652,247119,303445,479846,331590,476829,549887,809030,849951,1053728,1494588,3112778,2842353,4475435,7137870,14396519,9694447,6387348,0,0,0,0
61363,0,12105048,0,512,10702,43119,54826,55354,72896,98317,61760,74945,98239,119582,149998,197969,157564,222577,238654,300483,475135,331686,459186,541960,803077,859516,1037472,1487958,3169667,2916695,4418488,7314458,14271813,9217839,6188234,0,0,0,0
57140,0,13102236,0,1142,9658,45930,59430,59402,80867,97578,59619,80604,101081,131266,149735,166278,168295,202241,268954,273700,443222,329174,549816,526843,878594,671947,1106839,1511411,2646983,3071130,4476421,6717077,14255826,8898050,6418603,0,0,0,0
58968,0,13379884,0,352,7196,40786,60520,55008,77186,102237,62901,76859,108006,129455,155101,193547,171867,224352,267430,300133,507954,345647,541607,577228,908828,805591,1160765,1575409,3020181,3104872,4456033,6995249,14005366,8233871,5906703,0,0,0,0
60384,0,13754861,0,298,6831,40725,60969,57031,78626,106622,67541,80532,111335,128025,158023,212156,174020,239088,271368,320498,541876,358215,534806,597799,920499,885298,1179640,1626316,3238651,3160934,4450906,7149611,13800135,7690073,5553400,0,0,0,0
62941,0,14312162,0,242,6323,39868,57264,56534,76101,106399,67661,80570,109957,125292,156069,219912,177231,248618,268937,328449,555558,366647,524468,601878,921662,913533,1177049,1636378,3328652,3234437,4381376,7298004,13600386,7276312,5300222,0,0,0,0
47313,0,15193709,0,220,5779,35770,49254,49876,67655,93351,61076,75318,100916,119409,149495,212378,171657,242218,256417,322361,545525,364867,500476,587666,904729,915902,1146506,1620124,3365104,3329355,4297141,7472406,13345384,6877115,5090620,0,0,0,0
60231,0,16509511,0,330,7390,44253,58628,57154,78964,94998,57319,81387,102518,131353,153424,178947,180092,216454,288875,289012,508483,338638,606551,562221,970935,708773,1233908,1622046,2746109,3439960,4316221,6785152,13202472,6707371,5277412,0,0,0,0
58946,0,16875700,0,219,6499,38420,59740,52426,74336,98713,60306,76190,106129,124836,152228,204641,180548,234716,279678,311586,571525,355841,579319,607254,988671,834157,1266099,1666024,3099358,3443961,4278117,6987010,12959700,6145788,4838411,0,0,0,0
63060,0,17380026,0,592,13763,48384,64213,57949,80401,107922,65171,78688,107535,122513,151373,222797,182209,249818,277074,328054,603576,366221,564666,620829,987772,903819,1266828,1699410,3287135,3476545,4240880,7078817,12673476,5726053,4519523,0,0,0,0
63376,0,18156383,0,107,5238,35790,52138,51540,70676,97993,62538,76106,101547,117260,148867,228389,183538,257580,272066,336105,614131,375831,549874,621866,986299,935311,1253732,1703040,3379851,3569434,4145496,7228551,12359820,5331606,4245013,0,0,0,0
55385,0,19367738,0,78,4061,28213,40041,41713,55384,78525,53084,66444,88450,103227,140006,218211,177665,249935,255367,325994,591618,371324,518976,598537,952513,920069,1198469,1666195,3348746,3636201,4047807,7331390,11993568,5053842,4038316,0,0,0,0
59245,0,21224950,0,57,3253,25119,37662,34092,50144,61200,37899,58632,75349,97839,145808,181493,181290,218946,295688,292646,554433,331806,650634,582321,1014082,715879,1327055,1714451,2658084,3736680,4129607,6426983,11717980,4876610,4099175,0,0,0,0
61023,0,21678897,0,54,3921,26315,46133,36787,55179,73697,44687,57955,81570,96800,143729,211465,183333,241162,286116,319206,638137,345308,634302,630332,1047825,846762,1377441,1758603,3022052,3716325,4070736,6560257,11223008,4426082,3671893,0,0,0,0
52474,0,22288233,0,33,3634,25457,44075,38574,54756,76268,47394,57471,78043,89236,142454,230107,185669,256586,282767,335646,678266,358269,616406,648913,1049597,918883,1380171,1795327,3204257,3746371,4008626,6610539,10859912,4066880,3385798,0,0,0,0
60306,0,23158464,0,22,2836,21458,34848,34888,46270,64903,41751,50785,66650,76127,140737,238613,187426,264015,277239,342996,686285,363093,601760,641182,1031046,940667,1350901,1775510,3242150,3792307,3927350,6651336,10512706,3819872,3170593,0,0,0,0
56205,0,24618080,0,9,749,7979,12383,13543,18158,27073,20333,27355,35334,43137,138486,239565,191743,269910,270416,345988,690336,374586,591361,638654,1011847,923477,1316624,1738075,3185736,3933532,3710657,6866646,9977668,3403949,2917498,0,0,0,0
